Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags, Fwd Header Length, Bwd Header Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count,PSH_Flag_Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio,Average_Packet_Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,Target
80,71012591,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,164.1539878,0.168984117,6455690.091,18100000,60300000,1,70100000,10000000,22500000,60300000,1,935428,311809.3333,531039.2817,924973,182,0,0,0,0,172,92,0.112656078,0.056328039,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,6,0,6,6,35000000,35700000,60300000,9784741,DDoS,1
80,116104278,18,14,1338,2937,446,0,74.33333333,171.0331925,979,0,209.7857143,416.873192,36.82034869,0.275614306,3745299.29,4897483.196,10210608,24,116104278,6829663.412,4796175.998,10240018,1610,113065920,8697378.462,3753594.781,10245991,33786,1,0,0,0,576,448,0.155033047,0.120581259,0,979,143.0606061,305.9614906,93612.43371,0,1,0,0,1,0,0,0,0,147.53125,74.33333333,209.7857143,576,0,0,0,0,0,0,18,1338,14,2937,275,139,2,32,75593.18182,146429.3442,517043,29410,10203447.73,17112.10065,10210608,10152294,BENIGN,0
80,733009,4,0,24,0,6,6,6,0,0,0,0,0,32.74175351,5.456958919,244336.3333,423199.4794,733005,1,733009,244336.3333,423199.4794,733005,1,0,0,0,0,0,0,0,0,0,80,0,5.456958919,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,1
80,1544643,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7531.190055,4.531791488,257440.5,630328.9278,1544094,6,476,238,311.1269837,458,18,1544590,514863.3333,891339.9365,1544094,6,0,0,0,0,72,92,1.942196352,2.589595136,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
443,147182,2,0,12,0,6,6,6,0,0,0,0,0,81.53170904,13.58861817,147182,0,147182,147182,147182,147182,0,147182,147182,0,0,0,0,0,0,0,0,0,40,0,13.58861817,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,43800,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
80,72242285,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,161.3597909,0.179950011,6020190.417,18200000,63200000,1,71000000,10100000,23600000,63200000,1,1275261,318815.25,619163.8672,1247360,188,0,0,0,0,172,112,0.110738468,0.069211543,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1040,0,1040,1040,35500000,39300000,63200000,7719810,DDoS,1
3268,346,4,2,806,144,403,0,201.5,232.6721585,72,72,72,0,2745664.74,17341.04046,69.2,91.76982075,226,3,346,115.3333333,193.7016606,339,3,48,48,0,48,48,1,0,0,0,128,64,11560.69364,5780.346821,0,403,193.2857143,198.3597021,39346.57143,0,1,0,0,1,0,0,0,0,225.5,201.5,72,128,0,0,0,0,0,0,4,806,2,144,299,2079,1,32,0,0,0,0,0,0,0,0,BENIGN,0
80,2048624,4,0,24,0,6,6,6,0,0,0,0,0,11.71518053,1.952530088,682874.6667,1182115.439,2047864,341,2048624,682874.6667,1182115.439,2047864,341,0,0,0,0,0,0,0,0,0,80,0,1.952530088,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,1
80,1350777,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8612.080306,5.18220254,225129.5,549865.6207,1347537,17,2123,1061.5,1245.215042,1942,181,1350760,450253.3333,777070.6749,1347537,1020,0,0,0,0,72,92,2.220943946,2.961258594,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
88,650,7,4,484,414,233,0,69.14285714,111.9678951,207,0,103.5,119.5115057,1381538.462,16923.07692,65,123.2936873,400,1,650,108.3333333,204.8713417,522,1,481,160.3333333,270.7772762,473,4,0,0,0,0,164,104,10769.23077,6153.846154,0,233,74.83333333,107.5274454,11562.15152,0,0,0,1,0,0,0,0,0,81.63636364,69.14285714,103.5,164,0,0,0,0,0,0,7,484,4,414,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN,0
80,116229204,18,16,1365,2250,427,0,75.83333333,161.6056384,746,0,140.625,300.3568711,31.1023381,0.292525448,3522097.091,4638446.251,10063680,51,116192295,6834840.882,4403572.201,10100555,36821,116192434,7746162.267,3868312.612,10100552,20025,0,0,0,0,372,452,0.154866414,0.137659035,0,746,103.2857143,232.8678711,54227.44538,0,0,0,1,0,0,0,0,0,106.3235294,75.83333333,140.625,372,0,0,0,0,0,0,18,1365,16,2250,8192,360,17,20,707365.7273,2207898.411,7364291,36759,9855570.182,599226.0076,10063680,8055201,BENIGN,0
123,65094164,2,2,96,96,48,48,48,0,48,48,48,0,2.949573175,0.061449441,21698054.67,37418656.96,64905398,94304,64999860,64999860,0,64999860,64999860,64999702,64999702,0,64999702,64999702,0,0,0,0,64,52,0.030724721,0.030724721,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,94462,0,94462,94462,64905398,0,64905398,64905398,BENIGN,0
123,66094490,2,2,96,96,48,48,48,0,48,48,48,0,2.904932015,0.060519417,22031496.67,37996103.64,65905618,94407,66000083,66000083,0,66000083,66000083,66000025,66000025,0,66000025,66000025,0,0,0,0,64,40,0.030259709,0.030259709,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94465,0,94465,94465,65905618,0,65905618,65905618,BENIGN,0
443,5367048,6,4,611,149,517,0,101.8333333,204.3050823,137,0,37.25,66.5601232,141.604845,1.863221644,596338.6667,1745838.177,5251534,4,5367048,1073409.6,2373042.915,5318386,4,91885,30628.33333,33915.664,67261,320,0,0,0,0,132,88,1.117932987,0.745288658,0,517,69.09090909,154.0308116,23725.49091,0,0,0,1,0,0,0,0,0,76,101.8333333,37.25,132,0,0,0,0,0,0,6,611,4,149,8192,23,5,20,115510,0,115510,115510,5251534,0,5251534,5251534,BENIGN,0
53,496,1,1,57,121,57,57,57,0,121,121,121,0,358870.9677,4032.258065,496,0,496,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2016.129032,2016.129032,57,121,78.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,117.5,57,121,20,0,0,0,0,0,0,1,57,1,121,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
443,446224,11,8,558,4189,195,0,50.72727273,69.42202951,1430,0,523.625,636.7600888,10638.15483,42.57951164,24790.22222,51467.79235,193695,3,446224,44622.4,63592.09874,193695,3,88143,12591.85714,21024.9229,49181,3,0,0,0,0,232,172,24.65129621,17.92821543,0,1430,237.35,457.7696818,209553.0816,0,0,0,1,0,0,0,0,0,249.8421053,50.72727273,523.625,232,0,0,0,0,0,0,11,558,8,4189,8192,343,10,20,0,0,0,0,0,0,0,0,BENIGN,0
443,5572700,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,30.32641269,1.076677374,1114540,2458649.42,5512592,24,5572700,1393175,2746335.782,5512592,52,0,0,0,0,0,1,0,0,0,160,32,0.897231145,0.179446229,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,342,126,2,32,43315,0,43315,43315,5512592,0,5512592,5512592,BENIGN,0
53,8385602,2,2,107,179,55,52,53.5,2.121320344,111,68,89.5,30.40559159,34.10607849,0.477008091,2795200.667,4814348.898,8354305,663,8354968,8354968,0,8354968,8354968,8384939,8384939,0,8384939,8384939,0,0,0,0,52,40,0.238504045,0.238504045,52,111,67.6,25.14557615,632.3,0,0,0,0,0,0,0,0,1,84.5,53.5,89.5,52,0,0,0,0,0,0,2,107,2,179,-1,-1,1,20,663,0,663,663,8354305,0,8354305,8354305,BENIGN,0
53,82441,1,1,64,117,64,64,64,0,117,117,117,0,2195.509516,24.25977366,82441,0,82441,82441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.12988683,12.12988683,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64,117,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
53,247652,1,1,53,69,53,53,53,0,69,69,69,0,492.6267504,8.075848368,247652,0,247652,247652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.037924184,4.037924184,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53,69,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0
80,966825,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12032.16715,7.240193417,161137.5,394385.7768,966174,13,623,311.5,371.2310601,574,49,966764,322254.6667,557650.572,966174,13,0,0,0,0,72,92,3.102940036,4.137253381,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
1720,65,1,1,2,6,2,2,2,0,6,6,6,0,123076.9231,30769.23077,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
443,90726719,15,16,759,5608,235,0,50.6,73.36484172,1430,0,350.5,535.3563299,70.17778302,0.341685452,3024223.967,11411792.65,45007687,0,90690059,6477861.357,16346483.09,45077947,0,90690018,6046001.2,15832454.99,45044347,1,0,0,0,0,312,356,0.16533167,0.176353782,0,1430,198.96875,406.067886,164891.128,0,0,0,1,0,0,0,0,1,205.3870968,50.6,350.5,312,0,0,0,0,0,0,15,759,16,5608,8192,351,14,20,340315,429481.1025,644004,36626,45004714.5,4203.749814,45007687,45001742,BENIGN,0
53,47311,1,1,49,212,49,49,49,0,212,212,212,0,5516.687451,42.27346706,47311,0,47311,47311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,21.13673353,21.13673353,49,212,103.3333333,94.10809388,8856.333333,0,0,0,0,0,0,0,0,1,155,49,212,40,0,0,0,0,0,0,1,49,1,212,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN,0
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,2787,2,0,0,0,0,0,0,0,0,0,0,0,0,717.6175099,2787,0,2787,2787,2787,2787,0,2787,2787,0,0,0,0,0,0,0,0,0,64,0,717.6175099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,264,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0
80,5487781,3,1,0,0,0,0,0,0,0,0,0,0,0,0.72889206,1829260.333,3148237.271,5464507,54,5487781,2743890.5,3847532.752,5464507,23274,0,0,0,0,0,0,0,0,0,104,40,0.546669045,0.182223015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN,0
443,5328055,7,4,599,152,517,0,85.57142857,191.3085267,152,0,38,76,140.9519984,2.064543253,532805.5,1643079.995,5208695,94,5328055,888009.1667,2149483.102,5275555,191,92843,30947.66667,34387.31749,68050,147,0,0,0,0,232,136,1.313800252,0.750743001,0,517,62.58333333,149.8347322,22450.44697,0,0,0,1,0,0,0,0,0,68.27272727,85.57142857,38,232,0,0,0,0,0,0,7,599,4,152,29200,939,3,32,119169,0,119169,119169,5208695,0,5208695,5208695,BENIGN,0
47074,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,115,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
443,117393543,119,167,3677,304908,517,0,30.89915966,99.14185992,4380,0,1825.796407,860.8754268,2628.636909,2.436249837,411907.1684,3352594.099,44954953,0,117371320,994672.2034,5167080.93,44954953,3,117365244,707019.5422,4383206.868,45028376,41,0,0,0,0,2392,3364,1.013684373,1.422565464,0,4380,1075.209059,1104.985007,1220991.865,0,0,0,1,0,0,0,0,1,1078.968531,30.89915966,1825.796407,2392,0,0,0,0,0,0,119,3677,167,304908,8192,144,118,20,90940.66667,71031.83166,231438,36500,19470946,13897814.31,44954953,8801090,BENIGN,0
80,70795298,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,164.657828,0.183628014,5899608.167,20100000,69800000,1,69900000,9986125.571,26400000,69800000,1,900283,225070.75,444542.2555,891861,189,0,0,0,0,172,112,0.113001855,0.070626159,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,56036,0,56036,56036,69800000,0,69800000,69800000,DDoS,1
16016,56,1,1,2,6,2,2,2,0,6,6,6,0,142857.1429,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
16016,56,1,1,2,6,2,2,2,0,6,6,6,0,142857.1429,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
53,30750,1,1,55,123,55,55,55,0,123,123,123,0,5788.617886,65.04065041,30750,0,30750,30750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.5203252,32.5203252,55,123,77.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,116.5,55,123,20,0,0,0,0,0,0,1,55,1,123,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
80,151426,3,6,346,11595,346,0,115.3333333,199.7631931,4344,0,1932.5,1754.831473,78856.99946,59.43497154,18928.25,49092.27934,140136,17,10997,5498.5,6330.727012,9975,1022,151320,30264,61599.49085,140136,17,0,0,0,0,104,200,19.81165718,39.62331436,0,4344,1194.1,1621.572382,2629496.989,0,0,0,1,0,0,0,0,2,1326.777778,115.3333333,1932.5,104,0,0,0,0,0,0,3,346,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,149627,3,7,361,11595,361,0,120.3333333,208.4234472,4344,0,1656.428571,1757.579003,79905.36467,66.83285771,16625.22222,45334.69179,137142,14,12012,6006,7063.996744,11001,1011,149600,24933.33333,55176.56311,137142,14,0,0,0,0,104,232,20.04985731,46.78300039,0,4344,1086.909091,1577.213648,2487602.891,0,0,0,1,0,0,0,0,2,1195.6,120.3333333,1656.428571,104,0,0,0,0,0,0,3,361,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,64,0,400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,84576113,6,5,322,11595,322,0,53.66666667,131.4559495,10136,0,2319,4414.366206,140.9026683,0.130060363,8457611.3,26700000,84400000,1,84400000,16900000,37800000,84400000,1,146460,36615,65313.9443,134229,84,0,0,0,0,200,168,0.070942016,0.059118347,0,10136,993.0833333,2909.30218,8464039.174,0,0,0,0,1,0,0,0,0,1083.363636,53.66666667,2319,200,0,0,0,0,0,0,6,322,5,11595,251,235,1,32,4,0,4,4,84400000,0,84400000,84400000,DoS Hulk,1
80,100839602,9,6,1230,11595,303,0,136.6666667,157.8147648,5792,0,1932.5,2989.558881,127.1821759,0.148751083,7202828.714,26700000,99900000,3,101000000,12600000,35300000,99900000,3,101000000,20200000,44600000,99900000,86,0,0,0,0,260,200,0.08925065,0.059500433,0,5792,801.9375,1952.304091,3811491.263,1,0,0,0,0,0,0,0,0,855.4,136.6666667,1932.5,260,0,0,0,0,0,0,9,1230,6,11595,0,235,6,20,14020,0,14020,14020,99900000,0,99900000,99900000,DoS Hulk,1
80,99531779,6,6,361,11595,361,0,60.16666667,147.3776329,4344,0,1932.5,1754.831473,120.1224385,0.120564508,9048343.545,30000000,99400000,1,99400000,19900000,44400000,99400000,1,143503,28700.6,58594.77941,133239,48,0,0,0,0,200,200,0.060282254,0.060282254,0,4344,919.6923077,1498.304174,2244915.397,0,0,0,0,1,0,0,0,1,996.3333333,60.16666667,1932.5,200,0,0,0,0,0,0,6,361,6,11595,274,235,1,32,4,0,4,4,99400000,0,99400000,99400000,DoS Hulk,1
80,84507537,8,7,366,11595,366,0,45.75,129.400541,4344,0,1656.428571,1946.27472,141.5376714,0.177498961,6036252.643,22500000,84400000,1,84400000,12100000,31900000,84400000,1,140894,23482.33333,51603.10589,128369,55,0,0,0,0,264,232,0.094666112,0.082832848,0,4344,747.5625,1486.081244,2208437.463,0,0,0,0,1,0,0,0,0,797.4,45.75,1656.428571,264,0,0,0,0,0,0,8,366,7,11595,274,235,1,32,1019,0,1019,1019,84400000,0,84400000,84400000,DoS Hulk,1
80,84644233,7,6,382,11595,376,0,54.57142857,141.7543146,8688,0,1932.5,3384.303045,141.4981219,0.153584001,7053686.083,24400000,84500000,1,84500000,14100000,34500000,84500000,1,150615,30123,60621.46579,138171,48,0,0,0,0,220,200,0.082699078,0.070884924,0,8688,855.5,2313.338605,5351535.5,0,0,0,0,1,0,0,0,0,921.3076923,54.57142857,1932.5,220,0,0,0,0,0,0,7,382,6,11595,251,235,2,20,1007,0,1007,1007,84500000,0,84500000,84500000,DoS Hulk,1
80,3605399,4,0,24,0,6,6,6,0,0,0,0,0,6.656683491,1.109447248,1201799.667,2080989.186,3604719,339,3605399,1201799.667,2080989.186,3604719,339,0,0,0,0,0,0,0,0,0,80,0,1.109447248,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,1
80,10079639,4,0,24,0,6,6,6,0,0,0,0,0,2.381037654,0.396839609,3359879.667,5818718.457,10100000,329,10100000,3359879.667,5818718.457,10100000,329,0,0,0,0,0,0,0,0,0,80,0,0.396839609,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,882,0,882,882,10100000,0,10100000,10100000,DDoS,1
80,1166010,5,0,30,0,6,6,6,0,0,0,0,0,25.72876733,4.288127889,291502.5,582329.8602,1164997,1,1166010,291502.5,582329.8602,1164997,1,0,0,0,0,0,0,0,0,0,100,0,4.288127889,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,1
80,147666,3,7,326,11595,326,0,108.6666667,188.2161878,4344,0,1656.428571,1547.737688,80729.48411,67.72039603,16407.33333,45025.95947,136094,5,11019,5509.5,7784.538554,11014,5,147599,24599.83333,54794.65806,136094,48,0,0,0,0,104,232,20.31611881,47.40427722,0,4344,1083.727273,1441.055314,2076640.418,0,0,0,1,0,0,0,0,2,1192.1,108.6666667,1656.428571,104,0,0,0,0,0,0,3,326,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,149042,5,0,30,0,6,6,6,0,0,0,0,0,201.2855437,33.54759061,37260.5,73171.87968,147016,3,149042,37260.5,73171.87968,147016,3,0,0,0,0,0,0,0,0,0,100,0,33.54759061,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,1
80,387208,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,30027.78868,25.82591269,43023.11111,118950.876,359396,12,27074,13537,18028.39449,26285,789,387135,64522.5,144859.3561,359396,12,0,0,0,0,72,152,7.747773806,18.07813888,0,2920,1057,1306.290856,1706395.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,71990311,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,162.0079124,0.166689098,6544573.727,18700000,62500000,38,70600000,10100000,23300000,62500000,174,1429887,476629,824213.0091,1428348,228,0,0,0,0,172,92,0.111126065,0.055563033,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,711,0,711,711,35300000,38600000,62500000,8017048,DDoS,1
80,1817008,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,6402.283314,4.402842475,259572.5714,686284.2914,1815919,2,812,406,271.529004,598,214,1816963,454240.75,907785.5744,1815919,2,0,0,0,0,72,112,1.651065928,2.751776547,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
16016,56,1,1,2,6,2,2,2,0,6,6,6,0,142857.1429,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
1031,78,1,1,2,6,2,2,2,0,6,6,6,0,102564.1026,25641.02564,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
16016,56,1,1,2,6,2,2,2,0,6,6,6,0,142857.1429,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
1045,47,1,1,2,6,2,2,2,0,6,6,6,0,170212.766,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
5910,42,1,1,2,6,2,2,2,0,6,6,6,0,190476.1905,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
1031,78,1,1,2,6,2,2,2,0,6,6,6,0,102564.1026,25641.02564,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
